filename,brisque,ckdn,cw_ssim,dbcnn,dists,fsim,gmsd,ilniqe,lpips,lpips-vgg,mad,ms_ssim,niqe,nlpd,paq2piq,pieapp,psnr,ssim,vif,vsi
Landscapes_113_h_D.jpg,66.49139404296875,0.4719763696193695,0.8567310571670532,42.25274658203125,0.22912609577178955,0.970031201839447,0.0908016785979271,28.91573426478596,0.3748824894428253,0.5137844681739807,150.25010350492167,0.9250691533088684,5.974026679992676,0.25681599974632263,72.11627960205078,0.5582400560379028,27.447830200195312,0.7883450388908386,0.2969339191913605,0.9913650155067444
Landscapes_001_h_B.jpg,41.94451904296875,0.5604515671730042,0.9229780435562134,36.083824157714844,0.07719689607620239,0.9970403909683228,0.01674957573413849,19.725931278322058,0.29013964533805847,0.2904084622859955,30.230046751367425,0.9788458347320557,3.9759345054626465,0.12444695085287094,66.85711669921875,0.3098652958869934,34.56468200683594,0.8968653082847595,0.6344608068466187,0.9987935423851013
Landscapes_179_h_B.jpg,28.04803466796875,0.6443778872489929,0.9974038600921631,57.7823600769043,0.07126522064208984,0.997734785079956,0.015486422926187515,18.97305955919808,0.0841483473777771,0.22573581337928772,36.88293836420862,0.9839039444923401,3.705723524093628,0.12346675246953964,79.74999237060547,0.24213257431983948,32.85986328125,0.9013744592666626,0.6564529538154602,0.9989661574363708
Landscapes_011_h_B.jpg,26.80194091796875,0.5344632863998413,0.9897087812423706,48.65854263305664,0.08879828453063965,0.9974086880683899,0.016512686386704445,16.780961467285536,0.1864965409040451,0.28853511810302734,43.3834312867755,0.9808741211891174,3.283317804336548,0.13269615173339844,72.35916900634766,0.22810590267181396,33.10716247558594,0.8974368572235107,0.6372178196907043,0.9987847805023193
Landscapes_169_h_B.jpg,46.16131591796875,0.5305295586585999,0.9558625221252441,45.696006774902344,0.0852665901184082,0.9970628619194031,0.016541456803679466,21.820433535080163,0.2670463025569916,0.2661508619785309,34.423694252154625,0.9804062843322754,4.310475826263428,0.12548111379146576,60.88153076171875,0.3359422981739044,33.55326843261719,0.9065678119659424,0.6321951746940613,0.998715877532959
Landscapes_134_h_C.jpg,34.06072998046875,0.6341381669044495,0.9985857605934143,36.015625,0.08050137758255005,0.9957744479179382,0.02766287326812744,24.741855860040694,0.10451606661081314,0.2272091507911682,31.35266546430375,0.98678058385849,4.984257698059082,0.14930413663387299,73.72335815429688,0.5783834457397461,29.070220947265625,0.9233210682868958,0.5491971969604492,0.9975458383560181
Landscapes_124_h_C.jpg,33.01385498046875,0.5659752488136292,0.9982287883758545,51.19926071166992,0.09908753633499146,0.995011568069458,0.03142335265874863,21.747951269161238,0.08967408537864685,0.251786470413208,35.77445031158903,0.983146607875824,3.6078851222991943,0.20352983474731445,79.68758392333984,0.3840964734554291,25.99671173095703,0.8791053295135498,0.5101239085197449,0.997300386428833
Landscapes_047_v_A.jpg,8.86151123046875,0.5104610919952393,0.9999999403953552,67.72160339355469,-2.384185791015625e-07,0.9999998807907104,0.0,34.78669784504081,0.0,0.0,0.0,1.0,3.9164295196533203,0.0,69.61986541748047,-1.8649248811897223e-09,80.0,1.0,0.9999995827674866,1.0
Landscapes_102_h_A.jpg,11.29217529296875,0.5388387441635132,1.0,48.81797790527344,0.0,1.0,0.0,22.415704878200806,0.0,0.0,0.0,1.0,4.84913444519043,0.0,75.29208374023438,-1.8649248811897223e-09,80.0,1.0,0.9999994039535522,0.9999998807907104
Landscapes_036_h_E.jpg,93.44061279296875,0.46730339527130127,0.9280166625976562,45.8388786315918,0.2240842580795288,0.9477051496505737,0.1561741977930069,41.36748602062936,0.3219641447067261,0.48247554898262024,160.06322152382543,0.902900755405426,7.032833576202393,0.38691556453704834,71.1962890625,0.7854184508323669,20.626380920410156,0.7264198660850525,0.21869401633739471,0.9823493957519531
